sample_id,source_mat_id,imos_site_code,coastal_id,sample_type,utc_date_sampled,utc_time_sampled,collection_date,notes,depth,tot_depth_water_col,samp_size,samp_vol_we_dna_ext,sample_volume_notes,sample_integrity_warnings,temp,AM_internal_notes,dna_concentration_submitter,dna_concentration_submitter_meth,absorbance_260_280_ratio_submitter,absorbance_260_280_ratio_submitter_meth,ammonium,chlorophyll_a,chlorophyll_ctd,conductivity_aqueous,fluor,nitrate_nitrite,nitrite,oxygen,par,part_org_carb,ph,phosphate,salinity,salinity_lab,secchi_depth,silicate,transmittance,tss,turbidity,nitrate,tot_nitro,tot_phosp
102.100.100/400620,102.100.100/400620,CSLOR,EPA VIC Site_Id 369,Coastal water,17/03/2022,2:02:00,2022-03-17T02:02:00Z,,2,,,,,,20.8022,,,,,,0.571,0.8,,,0.944,1,0.071,230.171,553.82,,8.198,3.229,35.288,,5.5,0.499,,4.9,0.426,0.928,3e-05,1.1e-05
102.100.100/400621,102.100.100/400621,CSLOR,EPA VIC Site_Id 369,Coastal water,17/03/2022,2:05:00,2022-03-17T02:05:00Z,,2,,,,,,20.8022,,,,,,0.571,0.8,,,0.944,1,0.071,230.171,553.82,,8.198,3.229,35.288,,5.5,0.499,,4.9,0.426,0.928,3e-05,1.1e-05
102.100.100/142631,102.100.100/142631,CSBAI,,Coastal water,24/03/2022,9:05:00,2022-03-24T09:05:00Z,,2,,2,2,,,,,105,meth_3.3.1,1.95,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142630,102.100.100/142630,CSBAI,,Coastal water,24/03/2022,9:10:00,2022-03-24T09:10:00Z,,2,,2,2,,,,,153.4,meth_3.3.1,1.93,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142629,102.100.100/142629,CSBAI,,Coastal water,24/03/2022,9:15:00,2022-03-24T09:15:00Z,,2,,2,2,,,,,102.3,meth_3.3.1,1.92,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142586,102.100.100/142586,CSTRP,,Coastal water,24/03/2022,10:38:00,2022-03-24T10:38:00Z,,2,,1.45,1.45,High biomass/particulate matter,,,,92.12,meth_3.3.1,1.87,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142584,102.100.100/142584,CSTRP,,Coastal water,24/03/2022,10:39:00,2022-03-24T10:39:00Z,,2,,2,2,,,,,98.58,meth_3.3.1,1.88,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142585,102.100.100/142585,CSTRP,,Coastal water,24/03/2022,10:44:00,2022-03-24T10:44:00Z,,2,,1.53,1.53,High biomass/particulate matter,,,,92.14,meth_3.3.1,1.9,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142628,102.100.100/142628,CSBAI,,Coastal water,8/04/2022,10:00:00,2022-04-08T10:00:00Z,,2,,0.6,0.6,High biomass/particulate matter,,,,36.96,meth_3.3.1,1.91,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142627,102.100.100/142627,CSBAI,,Coastal water,8/04/2022,10:10:00,2022-04-08T10:10:00Z,,2,,0.6,0.6,High biomass/particulate matter,,,,41.92,meth_3.3.1,1.86,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142626,102.100.100/142626,CSBAI,,Coastal water,8/04/2022,10:20:00,2022-04-08T10:20:00Z,,2,,0.6,0.6,High biomass/particulate matter,,,,34.2,meth_3.3.1,1.87,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142587,102.100.100/142587,CSTRP,,Coastal water,8/04/2022,11:35:00,2022-04-08T11:35:00Z,,2,,1.6,1.6,High biomass/particulate matter,,,,20.58,meth_3.3.1,2.02,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142588,102.100.100/142588,CSTRP,,Coastal water,8/04/2022,11:38:00,2022-04-08T11:38:00Z,,2,,0.5,0.5,High biomass/particulate matter,,,,21.5,meth_3.3.1,1.99,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142589,102.100.100/142589,CSTRP,,Coastal water,8/04/2022,11:42:00,2022-04-08T11:42:00Z,,2,,0.5,0.5,"High biomass/particulate matter,",,,,25.08,meth_3.3.1,1.81,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142625,102.100.100/142625,CSBAI,,Coastal water,21/04/2022,8:20:00,2022-04-21T08:20:00Z,,2,,2,2,,,,,86.06,meth_3.3.1,1.99,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142624,102.100.100/142624,CSBAI,,Coastal water,21/04/2022,8:25:00,2022-04-21T08:25:00Z,,2,,2,2,,,,,80.46,meth_3.3.1,1.91,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142623,102.100.100/142623,CSBAI,,Coastal water,21/04/2022,8:30:00,2022-04-21T08:30:00Z,,2,,2,2,,,,,74.8,meth_3.3.1,1.91,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142590,102.100.100/142590,CSTRP,,Coastal water,21/04/2022,13:21:00,2022-04-21T13:21:00Z,,2,,0.5,0.5,High biomass/particulate matter,,,,73.57,meth_3.3.1,2,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142591,102.100.100/142591,CSTRP,,Coastal water,21/04/2022,13:25:00,2022-04-21T13:25:00Z,,2,,2,2,,,,,72.33,meth_3.3.1,1.9,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142592,102.100.100/142592,CSTRP,,Coastal water,21/04/2022,13:28:00,2022-04-21T13:28:00Z,,2,,2,2,,,,,69.83,meth_3.3.1,1.87,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142622,102.100.100/142622,CSBAI,,Coastal water,5/05/2022,9:35:00,2022-05-05T09:35:00Z,,2,,2,2,,,,,91.65,meth_3.3.1,1.94,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142621,102.100.100/142621,CSBAI,,Coastal water,5/05/2022,9:40:00,2022-05-05T09:40:00Z,,2,,2,2,,,,,104.8,meth_3.3.1,1.96,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142620,102.100.100/142620,CSBAI,,Coastal water,5/05/2022,9:45:00,2022-05-05T09:45:00Z,,2,,2,2,,,,,101.3,meth_3.3.1,1.88,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142593,102.100.100/142593,CSTRP,,Coastal water,5/05/2022,11:36:00,2022-05-05T11:36:00Z,,2,,2,2,,,,,80.29,meth_3.3.1,1.91,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142594,102.100.100/142594,CSTRP,,Coastal water,5/05/2022,11:41:00,2022-05-05T11:41:00Z,,2,,2,2,,,,,89.88,meth_3.3.1,1.87,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142595,102.100.100/142595,CSTRP,,Coastal water,5/05/2022,11:45:00,2022-05-05T11:45:00Z,,2,,2,2,,,,,69.16,meth_3.3.1,1.94,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400625,102.100.100/400625,CSLOR,EPA VIC Site_Id 369,Coastal water,6/05/2022,2:59:00,2022-05-06T02:59:00Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400626,102.100.100/400626,CSLOR,EPA VIC Site_Id 369,Coastal water,6/05/2022,2:59:00,2022-05-06T02:59:00Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400627,102.100.100/400627,CSLOR,EPA VIC Site_Id 369,Coastal water,6/05/2022,2:59:00,2022-05-06T02:59:00Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400622,102.100.100/400622,CSHOB,EPA VIC Site_Id 1991,Coastal water,6/05/2022,4:13:00,2022-05-06T04:13:00Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400623,102.100.100/400623,CSHOB,EPA VIC Site_Id 1991,Coastal water,6/05/2022,4:13:00,2022-05-06T04:13:00Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400624,102.100.100/400624,CSHOB,EPA VIC Site_Id 1991,Coastal water,6/05/2022,4:13:00,2022-05-06T04:13:00Z,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142596,102.100.100/142596,CSTRP,,Coastal water,19/05/2022,10:05:00,2022-05-19T10:05:00Z,,2,,2,2,,,,,21.82,meth_3.3.1,1.86,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142597,102.100.100/142597,CSTRP,,Coastal water,19/05/2022,10:10:00,2022-05-19T10:10:00Z,,2,,2,2,,,,,32.31,meth_3.3.1,1.82,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142598,102.100.100/142598,CSTRP,,Coastal water,19/05/2022,10:15:00,2022-05-19T10:15:00Z,,2,,2,2,,,,,39.83,meth_3.3.1,1.81,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142619,102.100.100/142619,CSBAI,,Coastal water,19/05/2022,10:50:00,2022-05-19T10:50:00Z,,2,,2,2,,,,,22.54,meth_3.3.1,1.98,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142618,102.100.100/142618,CSBAI,,Coastal water,19/05/2022,10:55:00,2022-05-19T10:55:00Z,,2,,2,2,,,,,38.95,meth_3.3.1,1.88,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142617,102.100.100/142617,CSBAI,,Coastal water,19/05/2022,11:02:00,2022-05-19T11:02:00Z,,2,,2,2,,,,,29.79,meth_3.3.1,2.14,meth_3.3.1,,,,,,,,,,,,,,,,,,,,,,
102.100.100/400628,102.100.100/400628,CSHOB,EPA VIC Site_Id 1991,Coastal water,23/05/2022,20:35:00,2022-05-23T20:35:00Z,,2,,,,,,14.1222,,,,,,0.571,0.5,,,1.096,0.571,0.143,236.359,102.61,,8.055,1.647,35.221,,1.5,2.496,,6.2,0.995,0.428,2.3e-05,8e-06
102.100.100/400629,102.100.100/400629,CSHOB,EPA VIC Site_Id 1991,Coastal water,23/05/2022,20:36:00,2022-05-23T20:36:00Z,,2,,,,,,14.1222,,,,,,0.571,0.5,,,1.096,0.571,0.143,236.359,102.61,,8.055,1.647,35.221,,1.5,2.496,,6.2,0.995,0.428,2.3e-05,8e-06
102.100.100/400630,102.100.100/400630,CSHOB,EPA VIC Site_Id 1991,Coastal water,23/05/2022,20:38:00,2022-05-23T20:38:00Z,,2,,,,,,14.1222,,,,,,0.571,0.5,,,1.096,0.571,0.143,236.359,102.61,,8.055,1.647,35.221,,1.5,2.496,,6.2,0.995,0.428,2.3e-05,8e-06
102.100.100/400631,102.100.100/400631,CSLOR,EPA VIC Site_Id 369,Coastal water,24/05/2022,4:48:00,2022-05-24T04:48:00Z,,2,,,,,,13.4352,,,,,,0.571,0.8,,,0.987,1,0.214,268.361,467.84,,8.13,3.874,35.545,,6.5,4.993,,6.3,0.429,0.785,2.8e-05,1.4e-05
102.100.100/400632,102.100.100/400632,CSLOR,EPA VIC Site_Id 369,Coastal water,24/05/2022,4:49:00,2022-05-24T04:49:00Z,,2,,,,,,13.4352,,,,,,0.571,0.8,,,0.987,1,0.214,268.361,467.84,,8.13,3.874,35.545,,6.5,4.993,,6.3,0.429,0.785,2.8e-05,1.4e-05
102.100.100/400633,102.100.100/400633,CSLOR,EPA VIC Site_Id 369,Coastal water,24/05/2022,4:50:00,2022-05-24T04:50:00Z,,2,,,,,,13.4352,,,,,,0.571,0.8,,,0.987,1,0.214,268.361,467.84,,8.13,3.874,35.545,,6.5,4.993,,6.3,0.429,0.785,2.8e-05,1.4e-05
102.100.100/142599,102.100.100/142599,CSTRP,,Coastal water,2/06/2022,1:47:00,2022-06-02T01:47:00Z,,2,,2,2,,,,,32.7,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142600,102.100.100/142600,CSTRP,,Coastal water,2/06/2022,1:51:00,2022-06-02T01:51:00Z,,2,,2,2,,,,,26.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142601,102.100.100/142601,CSTRP,,Coastal water,2/06/2022,1:56:00,2022-06-02T01:56:00Z,,2,,2,2,,,,,34.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142616,102.100.100/142616,CSBAI,,Coastal water,2/06/2022,10:48:00,2022-06-02T10:48:00Z,,2,,2,2,,,,,6.65,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142615,102.100.100/142615,CSBAI,,Coastal water,2/06/2022,10:54:00,2022-06-02T10:54:00Z,,2,,2,2,,,,,9.92,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142614,102.100.100/142614,CSBAI,,Coastal water,2/06/2022,10:59:00,2022-06-02T10:59:00Z,,2,,2,2,,,,,14.9,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142729,102.100.100/142729,CSTRM,WQQ561_D0,Coastal water,4/06/2022,10:57:00,2022-06-04T10:57:00Z,,2,8,2,2,,,26.201,,,,,,0.29,0.311,0.449,,,0.61,0.05,,,9.403,,0.035,32.694,32.73,7,13.64,88.058,0.469,0.587,,,
102.100.100/142730,102.100.100/142730,CSTRM,WQQ561_D0,Coastal water,4/06/2022,11:01:00,2022-06-04T11:01:00Z,,2,8,2,2,,,26.201,,,,,,0.29,0.311,0.449,,,0.61,0.05,,,9.403,,0.035,32.694,32.73,7,13.64,88.058,0.469,0.587,,,
102.100.100/142731,102.100.100/142731,CSTRM,WQQ561_D0,Coastal water,4/06/2022,11:03:00,2022-06-04T11:03:00Z,,2,8,2,2,,,26.201,,,,,,0.29,0.311,0.449,,,0.61,0.05,,,9.403,,0.035,32.694,32.73,7,13.64,88.058,0.469,0.587,,,
102.100.100/142732,102.100.100/142732,CSRMR,WQQ570_D0,Coastal water,7/06/2022,0:26:00,2022-06-07T00:26:00Z,,2,7,2,2,,,25.83,,6.8,meth_3.3.3,,,0.125,0.424,0.404,,,1.01,BDL,,,9.187,,0.03,31.507,31.865,6,18.66,86.212,0.619,0.812,,,
102.100.100/142733,102.100.100/142733,CSRMR,WQQ570_D0,Coastal water,7/06/2022,0:28:00,2022-06-07T00:28:00Z,,2,7,2,2,,,25.83,,45.1,meth_3.3.3,,,0.125,0.424,0.404,,,1.01,BDL,,,9.187,,0.03,31.507,31.865,6,18.66,86.212,0.619,0.812,,,
102.100.100/142734,102.100.100/142734,CSRMR,WQQ570_D0,Coastal water,7/06/2022,0:30:00,2022-06-07T00:30:00Z,,2,7,2,2,,,25.83,,,,,,0.125,0.424,0.404,,,1.01,BDL,,,9.187,,0.03,31.507,31.865,6,18.66,86.212,0.619,0.812,,,
102.100.100/142738,102.100.100/142738,CSGNI,WQQ579_D1,Coastal water,7/06/2022,23:35:00,2022-06-07T23:35:00Z,,35,39,2,2,,,26.815,,7.17,meth_3.3.3,,,0.475,0.401,0.645,,,ND,ND,,,5.47,,0.2,34.837,34.877,11,4.635,72.466,1.709,1.906,,,
102.100.100/142739,102.100.100/142739,CSGNI,WQQ579_D1,Coastal water,7/06/2022,23:41:00,2022-06-07T23:41:00Z,,35,39,2,2,,,26.815,,21.3,meth_3.3.3,,,0.475,0.401,0.645,,,ND,ND,,,5.47,,0.2,34.837,34.877,11,4.635,72.466,1.709,1.906,,,
102.100.100/142740,102.100.100/142740,CSGNI,WQQ579_D1,Coastal water,7/06/2022,23:45:00,2022-06-07T23:45:00Z,,35,39,2,2,,,26.815,,10.5,meth_3.3.3,,,0.475,0.401,0.645,,,ND,ND,,,5.47,,0.2,34.837,34.877,11,4.635,72.466,1.709,1.906,,,
102.100.100/142735,102.100.100/142735,CSGNI,WQQ579_D0,Coastal water,7/06/2022,23:50:00,2022-06-07T23:50:00Z,,0,39,2,2,,,26.316,,3.73,meth_3.3.3,,,BDL,0.265,0.347,,,0.035,0.025,,,4.742,,0.035,34.168,34.156,11,2.78,91.369,0.169,0.42,,,
102.100.100/142736,102.100.100/142736,CSGNI,WQQ579_D0,Coastal water,7/06/2022,23:51:00,2022-06-07T23:51:00Z,,0,39,2,2,,,26.316,,7.7,meth_3.3.3,,,BDL,0.265,0.347,,,0.035,0.025,,,4.742,,0.035,34.168,34.156,11,2.78,91.369,0.169,0.42,,,
102.100.100/142737,102.100.100/142737,CSGNI,WQQ579_D0,Coastal water,7/06/2022,23:52:00,2022-06-07T23:52:00Z,,0,39,2,2,,,26.316,,21.4,meth_3.3.3,,,BDL,0.265,0.347,,,0.035,0.025,,,4.742,,0.035,34.168,34.156,11,2.78,91.369,0.169,0.42,,,
102.100.100/142744,102.100.100/142744,CSCTL,WQQ584_D1,Coastal water,8/06/2022,4:52:00,2022-06-08T04:52:00Z,,15,18,2,2,,,26.408,,40.4,meth_3.3.3,,,0.205,0.441,0.592,,,0.055,BDL,,,7.612,,0.04,33.719,33.707,4.5,4.535,78.387,1.654,1.469,,,
102.100.100/142745,102.100.100/142745,CSCTL,WQQ584_D1,Coastal water,8/06/2022,4:56:00,2022-06-08T04:56:00Z,,15,18,2,2,,,26.408,,15.4,meth_3.3.3,,,0.205,0.441,0.592,,,0.055,BDL,,,7.612,,0.04,33.719,33.707,4.5,4.535,78.387,1.654,1.469,,,
102.100.100/142746,102.100.100/142746,CSCTL,WQQ584_D1,Coastal water,8/06/2022,4:58:00,2022-06-08T04:58:00Z,,15,18,2,2,,,26.408,,15,meth_3.3.3,,,0.205,0.441,0.592,,,0.055,BDL,,,7.612,,0.04,33.719,33.707,4.5,4.535,78.387,1.654,1.469,,,
102.100.100/142741,102.100.100/142741,CSCTL,WQQ584_D0,Coastal water,8/06/2022,4:59:00,2022-06-08T04:59:00Z,,0,18,2,2,,,26.418,,17.3,meth_3.3.3,,,0.125,0.437,0.601,,,0.145,BDL,,,6.962,,0.04,33.715,33.71,4.5,4.285,83.046,1.469,0.946,,,
102.100.100/142742,102.100.100/142742,CSCTL,WQQ584_D0,Coastal water,8/06/2022,5:00:00,2022-06-08T05:00:00Z,,0,18,2,2,,,26.418,,14.8,meth_3.3.3,,,0.125,0.437,0.601,,,0.145,BDL,,,6.962,,0.04,33.715,33.71,4.5,4.285,83.046,1.469,0.946,,,
102.100.100/142743,102.100.100/142743,CSCTL,WQQ584_D0,Coastal water,8/06/2022,5:05:00,2022-06-08T05:05:00Z,,0,18,2,2,,,26.418,,4.28,meth_3.3.3,,,0.125,0.437,0.601,,,0.145,BDL,,,6.962,,0.04,33.715,33.71,4.5,4.285,83.046,1.469,0.946,,,
102.100.100/142750,102.100.100/142750,CSPTD,WQQ583_D1,Coastal water,8/06/2022,23:05:00,2022-06-08T23:05:00Z,,13,17,2,2,,,26.061,,2.69,meth_3.3.3,,,0.5,0.303,0.323,,,0.13,BDL,,,5.203,,0.03,33.742,33.75,4,4.25,77.238,1.524,1.768,,,
102.100.100/142751,102.100.100/142751,CSPTD,WQQ583_D1,Coastal water,8/06/2022,23:07:00,2022-06-08T23:07:00Z,,13,17,2,2,,,26.061,,3.84,meth_3.3.3,,,0.5,0.303,0.323,,,0.13,BDL,,,5.203,,0.03,33.742,33.75,4,4.25,77.238,1.524,1.768,,,
102.100.100/142752,102.100.100/142752,CSPTD,WQQ583_D1,Coastal water,8/06/2022,23:09:00,2022-06-08T23:09:00Z,,13,17,2,2,,,26.061,,7.06,meth_3.3.3,,,0.5,0.303,0.323,,,0.13,BDL,,,5.203,,0.03,33.742,33.75,4,4.25,77.238,1.524,1.768,,,
102.100.100/142747,102.100.100/142747,CSPTD,WQQ583_D0,Coastal water,8/06/2022,23:10:00,2022-06-08T23:10:00Z,,0,17,2,2,,,26.075,,18,meth_3.3.3,,,0.28,0.299,0.343,,,0.085,BDL,,,5.57,,0.04,33.74,33.756,4,4.225,76.226,1.609,1.574,,,
102.100.100/142748,102.100.100/142748,CSPTD,WQQ583_D0,Coastal water,8/06/2022,23:12:00,2022-06-08T23:12:00Z,,0,17,2,2,,,26.075,,3,meth_3.3.3,,,0.28,0.299,0.343,,,0.085,BDL,,,5.57,,0.04,33.74,33.756,4,4.225,76.226,1.609,1.574,,,
102.100.100/142749,102.100.100/142749,CSPTD,WQQ583_D0,Coastal water,8/06/2022,23:13:00,2022-06-08T23:13:00Z,,0,17,2,2,,,26.075,,4.06,meth_3.3.3,,,0.28,0.299,0.343,,,0.085,BDL,,,5.57,,0.04,33.74,33.756,4,4.225,76.226,1.609,1.574,,,
102.100.100/142756,102.100.100/142756,CSDBI,WQQ582_D1,Coastal water,9/06/2022,0:47:00,2022-06-09T00:47:00Z,,17,21,2,2,,,26.098,,13.1,meth_3.3.3,,,0.13,0.394,0.343,,,0.04,BDL,,,6.512,,0.04,34.065,34.118,5,2.75,80.084,1.404,1.471,,,
102.100.100/142757,102.100.100/142757,CSDBI,WQQ582_D1,Coastal water,9/06/2022,0:48:00,2022-06-09T00:48:00Z,,17,21,2,2,,,26.098,,1.17,meth_3.3.3,,,0.13,0.394,0.343,,,0.04,BDL,,,6.512,,0.04,34.065,34.118,5,2.75,80.084,1.404,1.471,,,
102.100.100/142758,102.100.100/142758,CSDBI,WQQ582_D1,Coastal water,9/06/2022,0:52:00,2022-06-09T00:52:00Z,,17,21,2,2,,,26.098,,8.63,meth_3.3.3,,,0.13,0.394,0.343,,,0.04,BDL,,,6.512,,0.04,34.065,34.118,5,2.75,80.084,1.404,1.471,,,
102.100.100/142753,102.100.100/142753,CSDBI,WQQ582_D0,Coastal water,9/06/2022,0:54:00,2022-06-09T00:54:00Z,,0,21,2,2,,,26.107,,1.77,meth_3.3.3,,,0.4,0.366,0.343,,,0.105,BDL,,,6.662,,0.045,34.059,34.118,5,2.755,76.111,1.334,1.775,,,
102.100.100/142754,102.100.100/142754,CSDBI,WQQ582_D0,Coastal water,9/06/2022,0:55:00,2022-06-09T00:55:00Z,,0,21,2,2,,,26.107,,4.52,meth_3.3.3,,,0.4,0.366,0.343,,,0.105,BDL,,,6.662,,0.045,34.059,34.118,5,2.755,76.111,1.334,1.775,,,
102.100.100/142755,102.100.100/142755,CSDBI,WQQ582_D0,Coastal water,9/06/2022,0:56:00,2022-06-09T00:56:00Z,,0,21,2,2,,,26.107,,2.66,meth_3.3.3,,,0.4,0.366,0.343,,,0.105,BDL,,,6.662,,0.045,34.059,34.118,5,2.755,76.111,1.334,1.775,,,
102.100.100/142762,102.100.100/142762,CSYKK,WQQ581_D1,Coastal water,9/06/2022,2:54:00,2022-06-09T02:54:00Z,,7,11,2,2,,,25.88,,,,,,0.225,0.428,0.422,,,0.03,BDL,,,8.878,,0.035,33.756,33.826,5,4.91,70.658,2.799,2.159,,,
102.100.100/142763,102.100.100/142763,CSYKK,WQQ581_D1,Coastal water,9/06/2022,2:55:00,2022-06-09T02:55:00Z,,7,11,2,2,,,25.88,,,,,,0.225,0.428,0.422,,,0.03,BDL,,,8.878,,0.035,33.756,33.826,5,4.91,70.658,2.799,2.159,,,
102.100.100/142764,102.100.100/142764,CSYKK,WQQ581_D1,Coastal water,9/06/2022,2:57:00,2022-06-09T02:57:00Z,,7,11,2,2,,,25.88,,,,,,0.225,0.428,0.422,,,0.03,BDL,,,8.878,,0.035,33.756,33.826,5,4.91,70.658,2.799,2.159,,,
102.100.100/142759,102.100.100/142759,CSYKK,WQQ581_D0,Coastal water,9/06/2022,2:58:00,2022-06-09T02:58:00Z,,0,11,2,2,,,25.903,,,,,,0.32,0.419,0.149,,,0.235,BDL,,,10.08,,0.04,33.743,33.825,5,4.895,72.416,2.404,1.864,,,
102.100.100/142760,102.100.100/142760,CSYKK,WQQ581_D0,Coastal water,9/06/2022,3:00:00,2022-06-09T03:00:00Z,,0,11,2,2,,,25.903,,,,,,0.32,0.419,0.149,,,0.235,BDL,,,10.08,,0.04,33.743,33.825,5,4.895,72.416,2.404,1.864,,,
102.100.100/142761,102.100.100/142761,CSYKK,WQQ581_D0,Coastal water,9/06/2022,3:01:00,2022-06-09T03:01:00Z,,0,11,2,2,,,25.903,,,,,,0.32,0.419,0.149,,,0.235,BDL,,,10.08,,0.04,33.743,33.825,5,4.895,72.416,2.404,1.864,,,
102.100.100/142768,102.100.100/142768,CSFLB,WQQ580_D1,Coastal water,9/06/2022,4:19:00,2022-06-09T04:19:00Z,,5,9,2,2,,,25.878,,,,,,0.11,0.684,0.514,,,0.05,0.025,,,12.33,,0.06,34.376,34.307,4,3.59,74.336,2.419,2.066,,,
102.100.100/142769,102.100.100/142769,CSFLB,WQQ580_D1,Coastal water,9/06/2022,4:20:00,2022-06-09T04:20:00Z,,5,9,2,2,,,25.878,,,,,,0.11,0.684,0.514,,,0.05,0.025,,,12.33,,0.06,34.376,34.307,4,3.59,74.336,2.419,2.066,,,
102.100.100/142770,102.100.100/142770,CSFLB,WQQ580_D1,Coastal water,9/06/2022,4:22:00,2022-06-09T04:22:00Z,,5,9,2,2,,,25.878,,,,,,0.11,0.684,0.514,,,0.05,0.025,,,12.33,,0.06,34.376,34.307,4,3.59,74.336,2.419,2.066,,,
102.100.100/142765,102.100.100/142765,CSFLB,WQQ580_D0,Coastal water,9/06/2022,4:23:00,2022-06-09T04:23:00Z,,0,9,2,2,,,25.889,,,,,,0.13,0.719,0.407,,,0.05,0.03,,,12.18,,0.07,34.375,34.312,4,3.205,75.432,2.419,1.465,,,
102.100.100/142766,102.100.100/142766,CSFLB,WQQ580_D0,Coastal water,9/06/2022,4:24:00,2022-06-09T04:24:00Z,,0,9,2,2,,,25.889,,,,,,0.13,0.719,0.407,,,0.05,0.03,,,12.18,,0.07,34.375,34.312,4,3.205,75.432,2.419,1.465,,,
102.100.100/142767,102.100.100/142767,CSFLB,WQQ580_D0,Coastal water,9/06/2022,4:25:00,2022-06-09T04:25:00Z,,0,9,2,2,,,25.889,,,,,,0.13,0.719,0.407,,,0.05,0.03,,,12.18,,0.07,34.375,34.312,4,3.205,75.432,2.419,1.465,,,
102.100.100/142613,102.100.100/142613,CSBAI,,Coastal water,16/06/2022,2:50:00,2022-06-16T02:50:00Z,,2,,2,2,,,,,6.12,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142612,102.100.100/142612,CSBAI,,Coastal water,16/06/2022,2:56:00,2022-06-16T02:56:00Z,,2,,2,2,,,,,7.16,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142611,102.100.100/142611,CSBAI,,Coastal water,16/06/2022,3:00:00,2022-06-16T03:00:00Z,,2,,2,2,,,,,8.34,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142602,102.100.100/142602,CSTRP,,Coastal water,16/06/2022,3:59:00,2022-06-16T03:59:00Z,,2,,2,2,,,,,33.3,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142603,102.100.100/142603,CSTRP,,Coastal water,16/06/2022,4:04:00,2022-06-16T04:04:00Z,,2,,2,2,,,,,22.1,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
102.100.100/142604,102.100.100/142604,CSTRP,,Coastal water,16/06/2022,4:08:00,2022-06-16T04:08:00Z,,2,,2,2,,,,,19.2,meth_3.3.3,,,,,,,,,,,,,,,,,,,,,,,,
